subject	first_block	ehi	age	country	sex	education	race	hispanic_ethnicity	rt_overall	duration_s	task_experience_response	task_experience_other_response	open_ended_feedback_response	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_country	exclude_age	exclude_done_before	exclude_no_ehi	exclude
5e0a434b8676812de85037c3	z	-37.5	33	US	Male	12	White	No	414	769.149	No	NA	NA	0	0	0	0	0	0	0	0	0
5e0d6dee4f40fb4f60fc0494	z	100	30	US	Female	16	Black or African American	No	2000	975.158	No	NA	NA	0	1	0	1	0	0	0	0	1
5e1b9951be8d633cb531644c	z	-50	26	US	Male	16	Black or African American	No	697.5	648.313	No	NA	NA	0	0	0	0	0	0	0	0	0
5e1f7b2a4c9b832b34e7c9d3	slash	-100	31	US	Male	14	White	No	645	544.305	No	NA	NA	0	0	0	0	0	0	0	0	0
5e26762aa8c1118a9d578c4d	z	100	32	US	Male	16	Black or African American	No	561	668.114	No	NA	NA	0	0	0	0	0	0	0	0	0
5e2e7d79acf5fe45b62f859a	z	100	33	US	Female	18	Asian	No	538.5	1685.849	No	NA	NA	0	0	0	0	0	0	0	0	0
5e387f2c0d70ef099d5e5a4f	slash	75	40	US	Male	16	White	No	920	888.576	No	NA	NA	0	0	0	0	0	0	0	0	0
5e38e79295ff561112eae457	slash	100	37	US	Male	12	White	No	722	1403.805	No	NA	NA	0	0	0	0	0	0	0	0	0
5e3dff6b8714b707b9a258b0	z	100	38	US	Male	16	White	No	916.5	1159.466	No	NA	NA	0	0	0	0	0	0	0	0	0
5e455faf462e0802d9d9c3e2	slash	-62.5	28	US	Male	12	White	Yes	608	729.075	No	NA	Dominant (left) hand felt more natural in task completion.	0	0	0	0	0	0	0	0	0
5e4a1730c94447480594cea4	z	100	35	US	Female	16	White	No	757	808.169	No	NA	NA	0	0	0	0	0	0	0	0	0
5e4b793f03c92a08a6d28e3f	slash	100	23	US	Male	12	Asian	No	497.5	500.839	No	NA	NA	0	0	0	0	0	0	0	0	0
5e4d2e7f6603cd16888864e7	z	100	25	US	Female	14	White	Yes	830	734.066	No	NA	NA	0	0	0	0	0	0	0	0	0
5e4e844553bc702cdf68404d	z	-12.5	23	US	Female	12	Multiple	No	859.5	1316.588	No	NA	NA	0	0	0	0	0	0	0	0	0
5e5220711b676824eb24c172	z	100	28	US	Female	14	Black or African American	No	522.5	1199.273	No	NA	NA	0	0	0	0	0	0	0	0	0
5e544727059e3744ccdd4c3b	z	-75	32	US	Female	16	Black or African American	No	605	691.653	No	NA	NA	0	0	0	0	0	0	0	0	0
5e56a66121583601d3c3526a	slash	-100	27	US	Female	16	Asian	No	321.5	991.42	No	NA	NA	0	0	0	0	0	0	0	0	0
5e5731e3e1e8b90e25c1f3a2	z	50	40	US	Male	16	White	No	895	1090.365	No	NA	NA	0	0	0	0	0	0	0	0	0
5e62dbd8142c3c08017d8728	slash	100	25	US	Male	12	White	No	728	723.308	No	NA	NA	0	0	0	0	0	0	0	0	0
5e63e793e50a6316a75213c4	z	100	32	US	Male	16	White	No	580	640.87	No	NA	n/a	0	0	0	0	0	0	0	0	0
5e6813ada1c2de09bc51d9b2	z	100	39	US	Male	12	White	No	949	736.052	Not sure (please explain):	I've done about 9000 studies over the last 3 years between MTurk and Prolific. There's no telling if I have or haven't, as a large portion of those are reaction time studies.	NA	0	0	0	0	0	0	0	0	0
5e683c4d6ca0f9000d3f35fe	z	50	34	US	Male	16	White	No	643	1049.382	No	NA	NA	0	0	0	0	0	0	0	0	0
5e6d07de9cf1952cdc94bf61	z	-100	31	US	Female	18	White	No	430	1240.431	No	NA	NA	0	0	0	0	0	0	0	0	0
5e6fca371814a4594af2f420	slash	100	30	US	Male	16	White	No	1077.5	862.376	No	NA	NA	0	0	0	0	0	0	0	0	0
5e753ccd65c9670a250a019b	z	-62.5	19	US	Female	12	Black or African American	No	342.5	591.262	No	NA	NA	0	0	0	0	0	0	0	0	0
5e761a1c409bdd17b294f631	z	-25	25	US	Female	18	Asian	No	467.5	483.054	No	NA	NA	0	0	0	0	0	0	0	0	0
5e7d09e7f0a5a00c4a1ccf96	slash	100	23	US	Male	16	White	No	645.5	516.702	No	NA	NA	0	0	0	0	0	0	0	0	0
5e820eb36551aa02fd72e1dc	slash	100	35	US	Male	12	White	No	953	709.646	No	NA	NA	0	0	0	0	0	0	0	0	0
5e8a69c836bc63718a82cb90	slash	100	30	US	Male	18	Asian	No	722	839.849	No	NA	NA	0	0	0	0	0	0	0	0	0
5ea3694d838a642e5790ec0a	z	87.5	20	US	Female	12	White	No	840.5	753.785	No	NA	NA	0	0	0	0	0	0	0	0	0
5ea9d795dec14d13eb7af3d9	slash	-50	32	US	Male	18	Multiple	No	455.5	721.839	No	NA	n/a	0	0	0	0	0	0	0	0	0
5eae37af3ac6885048af8db3	slash	87.5	25	US	Male	14	White	No	427.5	807.814	No	NA	NA	0	0	0	0	0	0	0	0	0
5eb6df62c23fbf5e87db6b4b	z	-50	31	US	Female	16	White	No	776.5	642.812	No	NA	NA	0	0	0	0	0	0	0	0	0
5ebb96b6cd673a0008ace9ce	z	-75	25	US	Male	14	Asian	No	913	658.969	No	NA	N/A	0	0	0	0	0	0	0	0	0
5eca8de81197051fa92b5a6a	slash	100	34	US	Female	18	White	No	520	577.489	No	NA	NA	0	0	0	0	0	0	0	0	0
5ed53833cb34a1098e5e2bce	slash	87.5	27	US	Female	12	White	No	1086	892.439	No	NA	NA	0	0	0	0	0	0	0	0	0
5ed85fbefd7ffe37615b73a4	z	87.5	27	US	Female	12	White	No	639.5	617.244	No	NA	NA	0	0	0	0	0	0	0	0	0
5ed9711cfca3941553f2cfd8	z	-100	34	US	Female	16	White	No	519	861.914	No	NA	NA	0	0	0	0	0	0	0	0	0
5eddb464a77718acaaa72ab5	z	62.5	31	US	Female	16	White	No	532.5	566.799	Not sure (please explain):	something relatively similar	NA	0	0	0	0	0	0	0	0	0
5eebe4e6e61002183aec9b70	slash	62.5	25	US	Male	12	White	No	859.5	603.461	No	NA	NA	0	0	0	0	0	0	0	0	0
5eecf1789af5910cfeb71b53	z	-37.5	21	US	Male	12	White	No	892	630.063	No	NA	NA	0	0	0	0	0	0	0	0	0
5ef37831c37ebb0bbd2d3e03	z	87.5	26	US	Male	16	Asian	No	610	738.924	No	NA	NA	0	0	0	0	0	0	0	0	0
5ef42ba59401801d9f859e2d	slash	37.5	39	US	Male	12	White	No	563	577.255	No	NA	Great Survey Thank You	0	0	0	0	0	0	0	0	0
5ef4b8cf1f15df0ae9c7a706	slash	62.5	29	US	Male	21	Asian	No	699	1221.725	No	NA	NA	0	0	0	0	0	0	0	0	0
5ef6601481666334a551ebe7	slash	62.5	23	US	Female	14	Asian	No	486	586.943	No	NA	NA	0	0	0	0	0	0	0	0	0
5efaffccf90911000c95a3cb	slash	62.5	31	US	Male	16	White	No	408	1457.631	No	NA	NA	0	0	0	0	0	0	0	0	0
5effca0389eb590c6eed8d4d	z	50	20	US	Not listed: non-binary	12	Multiple	No	809.5	669.653	No	NA	NA	0	0	0	0	0	0	0	0	0
5f14606495f8a710716e860e	slash	87.5	35	US	Female	16	White	Yes	490	766.474	No	NA	it was very difficult to see the shapes	0	0	0	0	0	0	0	0	0
5f18a43ed0b0db0b6f0fc067	slash	75	31	US	Female	21	White	No	689.5	648.784	No	NA	NA	0	0	0	0	0	0	0	0	0
5f22bdb732432502a2615f3f	z	100	31	US	Female	18	White	No	552.5	653.76	No	NA	NA	0	0	0	0	0	0	0	0	0
5f24993238b9f80892adf099	z	-12.5	44	US	Female	21	Asian	No	146	492.934	No	NA	No	0	0	1	0	0	1	0	0	1
5f289485f876761d798df65c	z	100	31	US	Female	16	White	No	705.5	604.476	No	NA	NA	0	0	0	0	0	0	0	0	0
5f2afd90fcefd547f0ee556f	z	87.5	18	US	Female	12	Asian	Yes	995	664.413	No	NA	NA	0	0	0	0	0	0	0	0	0
5f2dad07a2eef40aaef6edb6	z	-62.5	21	US	Female	12	Asian	No	586	664.515	No	NA	NA	0	0	0	0	0	0	0	0	0
5f3847dff97940117558fe41	slash	0	28	US	Male	18	White	No	2000	1367.852	No	NA	NA	0	1	0	1	0	0	0	0	1
5f3aff819bf5ad209a13d568	slash	50	27	US	Female	12	Black or African American	No	529.5	800.139	No	NA	NA	0	0	0	0	0	0	0	0	0
5f3c23cbcee6b3a3c4faff76	z	-100	24	US	Female	12	White	No	615	840.056	No	NA	NA	0	0	0	0	0	0	0	0	0
5f3d42de03555c0832cbef73	slash	25	20	US	Female	12	White	No	791.5	764.667	No	NA	NA	0	0	0	0	0	0	0	0	0
5f48c192be8b6224c26c3e50	slash	-75	39	US	Female	12	White	No	723.5	733.974	No	NA	NA	0	0	0	0	0	0	0	0	0
5f49f3262a3d07563d14a7f1	z	-100	28	US	Male	16	White	No	432.5	841.363	No	NA	NA	0	0	0	0	0	0	0	0	0
5f4d3cb5fdda0b2c403fb801	slash	75	25	US	Not listed: non-binary	14	Asian	No	387.5	716.158	No	NA	NA	0	0	0	0	0	0	0	0	0
5f4e7311fe19f004679bd5c0	z	100	23	US	Male	12	White	No	519.5	482.644	No	NA	NA	0	0	0	0	0	0	0	0	0
5f4efbf90b8cc113d26921a4	slash	0	23	US	Male	16	White	No	476.5	536.572	No	NA	NA	0	0	0	0	0	0	0	0	0
5f4fd146ee39f70f490889c9	slash	100	24	US	Male	14	White	No	575	910.032	No	NA	NA	0	0	0	0	0	0	0	0	0
5f500418133110165a1539a9	slash	-100	26	US	Female	16	Black or African American	No	532	711.594	No	NA	NA	0	0	0	0	0	0	0	0	0
5f504fd2cc049d1cbf29c40d	z	100	29	US	Male	12	Black or African American	No	530.5	566.102	No	NA	NA	0	0	0	0	0	0	0	0	0
5f50732850c7c600098593df	z	100	23	US	Male	12	Black or African American	Yes	435.5	675.412	No	NA	NA	0	0	0	0	0	0	0	0	0
5f50b1bbe29c992335098fb1	slash	75	32	US	Female	12	White	No	528	745.757	No	NA	NA	0	0	0	0	0	0	0	0	0
5f556bd46e6c4c93a5a90c77	slash	100	21	US	Female	12	Asian	No	857.5	835.231	No	NA	NA	0	0	0	0	0	0	0	0	0
5f67eb3f24636b4105db4826	z	100	37	US	Male	16	White	No	478.5	650.136	No	NA	NA	0	0	0	0	0	0	0	0	0
5f6b8930b9d9530b1b065360	slash	-25	40	US	Male	16	White	Yes	537.5	657.873	No	NA	NA	0	0	0	0	0	0	0	0	0
5f6d0c1efaad4d16c44fdd6d	slash	50	24	US	Female	12	Other	No	407.5	584.305	No	NA	NA	0	0	0	0	0	0	0	0	0
5f7adf44d2ddfa74d5019c3d	z	100	33	US	Male	12	Multiple	No	544	612.388	No	NA	NA	0	0	0	0	0	0	0	0	0
5f8120ed0c4ed61e386b4302	z	-50	26	US	Female	16	White	No	652.5	668.686	No	NA	I got a bit tired during the test	0	0	0	0	0	0	0	0	0
5f877e0715f8781a0c7c3ab8	z	100	38	US	Male	16	White	No	759	674.84	No	NA	NA	0	0	0	0	0	0	0	0	0
5f878ac24e7e5f1ba4237c09	slash	75	36	US	Male	12	White	Yes	610	558.872	No	NA	Maybe make the practice round shorter, this isn't a complicated task.	0	0	0	0	0	0	0	0	0
5f88dbd56a6aff03a935b5f8	z	37.5	25	US	Male	16	Black or African American	Yes	410	642.769	No	NA	NA	0	0	0	0	0	0	0	0	0
5f898a035298a803c5a7b8d1	slash	-100	33	US	Female	18	Multiple	No	894	638.283	No	NA	NA	0	0	0	0	0	0	0	0	0
5f94a8e7fa8c422fc88940b0	slash	-100	30	US	Male	14	White	No	833.5	665.325	No	NA	NA	0	0	0	0	0	0	0	0	0
5f95a44920f542417f4263cb	z	100	24	US	Male	12	White	Yes	741	590.171	No	NA	NA	0	0	0	0	0	0	0	0	0
5f974c72a0ed8c0f9ce724ea	slash	100	31	US	Male	16	Multiple	No	762	646.099	No	NA	NA	0	0	0	0	0	0	0	0	0
5f9fb315ae6f085ff96c0cac	z	100	31	US	Male	12	White	No	894	697.137	No	NA	NA	0	0	0	0	0	0	0	0	0
5fa4c21a04bc5912180291bc	z	-62.5	40	US	Male	12	Black or African American	No	522.5	2136.771	No	NA	Was it intended, for the prompts to flash on screen for only 0.26 seconds?  (Ha ha ha.)	0	0	0	0	0	0	0	0	0
5fa4f94e535f3b1aa628e0ab	z	100	29	US	Male	18	Asian	No	789	596.387	No	NA	NA	0	0	0	0	0	0	0	0	0
5fa8300f0967d163ec3c05c3	slash	100	30	US	Male	16	Black or African American	No	523	666.133	No	NA	NA	0	0	0	0	0	0	0	0	0
5fb0a3d6a8e4224b973e750b	slash	-100	24	US	Male	12	White	Yes	419	2058.461	No	NA	NA	0	0	0	0	0	0	0	0	0
5fb142fa3d818059f4cd5497	z	87.5	34	US	Male	16	White	No	349	645.824	Yes	NA	I felt like I did better with the first part then the second part. I was quicker to trigger the button for the slash and was wrong more than with the z.	0	0	0	0	0	0	1	0	1
5fbd371dc57ae80a38ba00c2	slash	-12.5	33	US	Male	16	Black or African American	No	952	1113.814	No	NA	NA	0	0	0	0	0	0	0	0	0
5fc150bd290b5717801b5821	slash	87.5	19	US	Male	12	White	No	724.5	640.358	No	NA	NA	0	0	0	0	0	0	0	0	0
5fc30c35704ddd267cc9123f	slash	-100	35	US	Female	12	White	No	899.5	922.596	No	NA	NA	0	0	0	0	0	0	0	0	0
5fc3d41149c0c8728f07b95b	slash	-37.5	31	US	Male	12	White	No	557	775.911	No	NA	NA	0	0	0	0	0	0	0	0	0
5fd15934025b991384ef1116	z	100	37	US	Male	12	White	No	744	610.043	No	NA	NA	0	0	0	0	0	0	0	0	0
5fd53e2d08163d37f7cb72f6	z	87.5	38	US	Male	16	Multiple	No	509.5	664.386	No	NA	NA	0	0	0	0	0	0	0	0	0
5fd7782dee03dc08d3f3f491	z	87.5	39	US	Male	14	White	No	1007.5	697.546	No	NA	Thanks for the fun study	0	0	0	0	0	0	0	0	0
5fdd6ae284b3a9449c87a064	slash	100	33	US	Female	16	Asian	No	483.5	541.777	No	NA	NA	0	0	0	0	0	0	0	0	0
5fea7e34e1506a5df25419ec	z	50	38	US	Female	16	White	No	541.5	651.749	No	NA	NA	0	0	0	0	0	0	0	0	0
5fea9f4983f6afa8281acf14	z	-87.5	28	US	Male	16	White	No	887	612.374	No	NA	NA	0	0	0	0	0	0	0	0	0
5fec281aeae543d80d09fbc0	z	-100	31	US	Female	14	White	No	434	622.645	No	NA	NA	0	0	0	0	0	0	0	0	0
5fed6c9c0d786daf31f29f3d	z	-87.5	35	US	Female	16	Asian	No	556	662.303	No	NA	NA	0	0	0	0	0	0	0	0	0
5fee2749ad8fba1104bd0f5b	z	-50	34	US	Female	16	White	No	505	933.787	No	NA	Much appreciated the experiment needed me to hit space to advance instead of just going.	0	0	0	0	0	0	0	0	0
5feff5d30ad48b39d17b9c25	slash	100	34	US	Female	16	Black or African American	No	924.5	671.653	No	NA	I thinkm I psyched myself out a few times	0	0	0	0	0	0	0	0	0
5ff0e3319cc6b3ff560a1d4d	slash	62.5	27	US	Female	16	White	No	403	533.448	No	NA	NA	0	0	0	0	0	0	0	0	0
5ff2240a2f567121402762e6	z	37.5	32	US	Male	16	White	No	844.5	633.964	No	NA	none	0	0	0	0	0	0	0	0	0
600c3219a434df2de6427feb	z	100	39	US	Male	12	White	No	408	535.712	No	NA	NA	0	0	0	0	0	0	0	0	0
600dcdff34fef66077146d8e	slash	-37.5	24	US	Male	16	White	No	302	916.984	No	NA	NA	0	0	0	0	0	0	0	0	0
60163bb2b88fc70a66a6052b	z	87.5	33	US	Female	14	Asian	Yes	471	616.88	No	NA	That was fun!	0	0	0	0	0	0	0	0	0
6018a5c0e1600b187ccb8693	slash	-100	25	US	Male	12	Asian	No	140	434.341	No	NA	NA	1	1	1	0	0	0	0	0	1
601d69a993d94008fb2b25dc	z	62.5	27	US	Male	12	Black or African American	No	851.5	864.687	No	NA	NA	0	0	0	0	0	0	0	0	0
602a8f9033061909d48b1d04	z	-50	20	US	Female	12	White	No	599	532.012	No	NA	This was kind of fun	0	0	0	0	0	0	0	0	0
602d71e6fe40c079523df438	slash	-87.5	36	US	Female	12	White	No	1133.5	652.217	No	NA	NA	0	0	0	0	0	0	0	0	0
60306cf6330619ee41fa3cd2	slash	100	31	US	Male	16	White	No	882	589.311	No	NA	N/A	0	0	0	0	0	0	0	0	0
603d6ae665fbaacb5621ede2	z	-50	25	US	Male	14	Black or African American	No	166.5	348.929	No	NA	NA	1	0	1	0	0	0	0	0	1
60413ee98b05db0b2f74a0c7	slash	87.5	20	US	Male	14	Black or African American	No	697.5	662.885	No	NA	really cool!	0	0	0	0	0	0	0	0	0
6041d51ff984371e3b18172d	z	87.5	25	US	Female	16	White	No	546	598.517	No	NA	NA	0	0	0	0	0	0	0	0	0
6045267ffa48c161ab686843	z	100	20	US	Male	16	White	No	904	661.081	No	NA	NA	0	0	0	0	0	0	0	0	0
6049273b7b4f029ba1c44e6b	slash	-37.5	22	US	Female	16	Multiple	No	470.5	680.285	No	NA	NA	0	0	0	0	0	0	0	0	0
605794cd71c6264c6798181b	z	100	22	US	Male	12	White	No	439.5	522.988	No	NA	NA	0	0	0	0	0	0	0	0	0
6060a822ebad58844bb482f1	slash	-100	33	US	Female	14	White	No	559	735.696	No	NA	NA	0	0	0	0	0	0	0	0	0
6060cc2bf9ba38d90b1a6f12	slash	-37.5	20	US	Male	14	Asian	No	645	560.139	No	NA	Thank you for the opportunity to participate in this study today. It was challenging, but everything in the study worked just fine and was clear as well as easy to understand.	0	0	0	0	0	0	0	0	0
6063a680ba3790e15ab14ba9	slash	0	39	US	Female	12	White	No	632.5	762.698	No	NA	NA	0	0	0	0	0	0	0	0	0
6068f61c52d7168e0c8b049f	slash	-100	35	US	Female	18	White	No	785	666.484	No	NA	NA	0	0	0	0	0	0	0	0	0
60734853295f4a6404bbf27f	z	-100	37	US	Female	16	White	No	712	1344.437	No	NA	NA	0	0	0	0	0	0	0	0	0
60737b97d01c3800e734921d	z	-100	30	US	Male	12	White	Yes	518	650.014	No	NA	NA	0	0	0	0	0	0	0	0	0
607778a26ff3de83125f50c5	slash	-100	36	US	Male	12	Asian	No	510.5	576.822	No	NA	NA	0	0	0	0	0	0	0	0	0
6079ff1600ff2b7455e1c3e0	z	75	20	US	Female	12	Black or African American	No	553.5	583.448	No	NA	NA	0	0	0	0	0	0	0	0	0
608349d97d46ab71fc6c7111	slash	-87.5	39	US	Female	16	Multiple	No	592	867.809	No	NA	NA	0	0	0	0	0	0	0	0	0
6089714497c6a46ebdf12234	z	50	27	US	Female	16	White	No	495.5	595.493	No	NA	NA	0	0	0	0	0	0	0	0	0
60897a1d66afbbe1bb33a8e2	slash	87.5	22	US	Female	12	White	No	742	634.294	No	NA	NA	0	0	0	0	0	0	0	0	0
608f2aa883599160c8b87a79	slash	75	32	US	Female	16	White	Yes	428	508.951	No	NA	NA	0	0	0	0	0	0	0	0	0
6091ab55ea2e97910519f8e7	slash	-37.5	28	US	Female	16	Black or African American	Yes	644	699.242	No	NA	NA	0	1	0	0	0	0	0	0	1
6091ebb375f9f6e9e1acaef8	slash	25	22	US	Male	16	White	Yes	843	1024.163	No	NA	NA	0	0	0	0	0	0	0	0	0
609b6c918ad180505fefd919	slash	100	29	US	Female	16	Asian	No	648	937.565	No	NA	NA	0	0	0	0	0	0	0	0	0
609be3207792bc09e989b7e0	slash	62.5	30	US	Male	12	White	No	624	597.874	No	NA	NA	0	0	0	0	0	0	0	0	0
60a55d4bb6bd9be6c95b89eb	z	-75	27	US	Female	18	White	No	418	607.667	No	NA	NA	0	0	0	0	0	0	0	0	0
60a8343c2e4dd727c4833eb6	slash	100	21	US	Female	12	White	Yes	501	607.155	No	NA	NA	0	0	0	0	0	0	0	0	0
60b7d18beb67181cd97d7ac5	z	-37.5	36	US	Male	16	White	No	778.5	623.399	No	NA	NA	0	0	0	0	0	0	0	0	0
60b8242021561f7827855c02	z	100	37	US	Female	8	White	No	695	904.984	No	NA	The very first time I had to hit the spacebar to start the experiment, hitting the spacebar did nothing. I just started touching random keys until it initiated. I am not sure which one caused the experiment to start. After that, the spacebar always worked fine. I am not sure if it was an issue on my end or the experiment program.	0	0	0	0	0	0	0	0	0
60ba2ffd080107de026041d3	slash	100	32	US	Male	16	White	No	653	553.093	No	NA	NA	0	0	0	0	0	0	0	0	0
60bd80a54df9675c7f842774	slash	100	30	US	Male	12	White	No	964.5	623.987	No	NA	NA	0	0	0	0	0	0	0	0	0
60bfe979f044ae9801bac501	z	12.5	26	US	Male	12	White	No	471	702.534	No	NA	NA	0	0	0	0	0	0	0	0	0
60c0eae0a61a05f2b626b6de	z	62.5	32	US	Male	14	Multiple	No	617	526.15	No	NA	NA	0	0	0	0	0	0	0	0	0
60c80c19de11452191e78dd5	slash	87.5	36	US	Male	18	White	No	780.5	815.704	No	NA	NA	0	0	0	0	0	0	0	0	0
60ce9fa3d9f9a088647a62ba	slash	100	31	US	Male	16	Black or African American	No	644.5	613.246	No	NA	maybe give a little countdown before the first one or have to press space again after the instructions	0	0	0	0	0	0	0	0	0
60d099f849987e86824eedcd	slash	-50	32	US	Female	16	White	No	1094	796.222	No	NA	NA	0	0	0	0	0	0	0	0	0
60d2d061fd054556769ca306	slash	-50	19	US	Male	12	Black or African American	No	547.5	617.853	No	NA	NA	0	0	0	0	0	0	0	0	0
60d5ff02fef54b0399953c12	slash	100	22	US	Male	12	White	No	525	596.644	No	NA	It moved a bit too fast for me but maybe that was that how it was supposed to be	0	0	0	0	0	0	0	0	0
60ddf5abb47cc02285793096	slash	-100	23	US	Female	12	White	No	621.5	650.442	No	NA	NA	0	0	0	0	0	0	0	0	0
60ded53d38608c2fa0d1ac4f	slash	100	19	US	Male	12	White	No	876	700.817	No	NA	NA	0	0	0	0	0	0	0	0	0
60dfc07ddcd24dcc266d8690	z	100	26	US	Male	18	White	Yes	459	600.912	No	NA	Accidentally pressed """"""""/"""""""" on one of the """"""""/"""""""" tasks.	0	0	0	0	0	0	0	0	0
60e1d5f866e681d7e33fd01c	slash	-62.5	39	US	Not listed: agender	12	White	No	530.5	988.784	No	NA	NA	0	0	0	0	0	0	0	0	0
60e2600a329d5ebfcb54b413	z	-100	27	US	Female	16	Black or African American	No	785	766.01	No	NA	none	0	0	0	0	0	0	0	0	0
60e49c6274c1be146fa85140	z	100	30	US	Female	18	White	No	794.5	634.584	No	NA	NA	0	0	0	0	0	0	0	0	0
60e9b19b0104bf65f6a92237	z	87.5	20	US	Female	12	Multiple	No	381	555.189	No	NA	NA	0	0	0	0	0	0	0	0	0
60ec54c58f88686dadb1a0c9	z	-62.5	33	US	Male	16	White	No	705.5	661.762	No	NA	NA	0	0	0	0	0	0	0	0	0
60ed0e7149a025da16189d35	slash	75	28	US	Male	12	White	No	585	663.976	No	NA	NA	0	0	0	0	0	0	0	0	0
60f39f67a5c2c9e50ce470ee	z	100	34	US	Female	16	White	No	493	733.3	No	NA	NA	0	0	0	0	0	0	0	0	0
60f5f8769fc9289a9e518129	slash	-100	36	US	Female	16	White	No	518	601.322	No	NA	NA	0	0	0	0	0	0	0	0	0
60f6de25f86ba8d688779946	slash	87.5	31	US	Female	21	White	No	960	663.005	No	NA	NA	0	0	0	0	0	0	0	0	0
60fc2ec58ad0da367daee3c1	z	100	33	US	Female	12	White	No	714	663.881	Yes	NA	NA	0	0	0	0	0	0	1	0	1
60fcc58f020a0d9d03ce0e2e	z	100	20	US	Male	12	White	No	633	559.353	No	NA	NA	0	0	0	0	0	0	0	0	0
60fcd9368e8d2b8740cf9251	z	87.5	21	US	Female	12	Multiple	No	443.5	664.888	No	NA	n/a	0	0	0	0	0	0	0	0	0
60fd592929e8016e53a167a6	z	100	22	US	Female	8	White	No	516.5	644.584	No	NA	NA	0	0	0	0	0	0	0	0	0
60fd6607e7beec3c98d994b1	slash	87.5	25	US	Female	12	White	No	965.5	735.704	No	NA	NA	0	0	0	0	0	0	0	0	0
60fd6697546be8a6eb141693	z	100	23	US	Male	12	White	Yes	902	683.265	No	NA	NA	0	0	0	0	0	0	0	0	0
60fd9531d59bcac5313f6345	z	-75	23	US	Female	12	Asian	No	658.5	671.225	No	NA	NA	0	0	0	0	0	0	0	0	0
60fdd7ce470f6c1005cb87cb	z	-87.5	30	US	Female	14	White	No	631.5	710.258	No	NA	NA	0	0	0	0	0	0	0	0	0
60fec21e36a05990cfa8a715	z	87.5	25	US	Female	12	White	No	561	734.225	No	NA	NA	0	0	0	0	0	0	0	0	0
60feeffdd94575eb62a4e011	z	100	21	US	Female	12	White	No	898	644.277	No	NA	NA	0	0	0	0	0	0	0	0	0
60fef6813613ab668c778a8a	z	100	27	US	Female	16	White	No	814	664.809	No	NA	NA	0	0	0	0	0	0	0	0	0
60ff18bdffbecdc08f0ff60f	z	100	26	US	Female	18	White	No	748.5	629.973	No	NA	NA	0	0	0	0	0	0	0	0	0
60ff5f95b4b604bb19bd526a	slash	-100	21	US	Female	12	White	Yes	815.5	662.364	No	NA	NA	0	0	0	0	0	0	0	0	0
610024bfd6e1038ba3b1601d	slash	100	30	US	Female	12	White	No	963	842.79	No	NA	I think i forgot to put my Prolific ID in in the begining it is 610024bfd6e1038ba3b1601d	0	0	0	0	0	0	0	0	0
610047b6625158629496c7cd	z	0	25	US	Female	18	White	No	362	463.017	No	NA	NA	0	0	0	0	0	0	0	0	0
61004e962509f21ce295df3d	z	62.5	25	US	Female	16	Asian	No	508.5	610.105	No	NA	I had to restart my computer to be able to use this app. It wouldn't let me open my files or click next on your survey.	0	0	0	0	0	0	0	0	0
6100511e208bbea9bfc3154b	slash	87.5	30	US	Female	18	White	No	381.5	645.32	No	NA	NA	0	0	0	0	0	0	0	0	0
6100544802b385d8df434779	slash	-62.5	23	US	Female	12	Asian	No	813.5	651.455	Not sure (please explain):	I've completed something of a similar nature (i.e. implicit biases tests, inattentive test for ADHD)	n/a	0	0	0	0	0	0	0	0	0
61007d09430c3904b407fabb	z	-50	21	US	Female	12	Asian	No	772.5	642.995	No	NA	NA	0	0	0	0	0	0	0	0	0
6101930ddd5330f83b898c61	z	100	21	US	Female	12	White	No	435.5	625.964	No	NA	NA	0	0	0	0	0	0	0	0	0
61019ecfc479810360afbd54	slash	75	22	US	Female	12	White	No	705.5	644.739	No	NA	NA	0	0	0	0	0	0	0	0	0
6101ea599d7b137f326399c8	slash	-50	29	US	Female	12	White	No	991	689.53	No	NA	NA	0	0	0	0	0	0	0	0	0
6102dacce29b57b1e268c13a	z	-100	23	US	Female	16	White	No	842	617.347	No	NA	NA	0	0	0	0	0	0	0	0	0
6102f78ac1791768db58ed54	z	62.5	23	US	Female	12	White	No	689.5	692.606	No	NA	NA	0	0	0	0	0	0	0	0	0
6104b1c50f6057c1d8a6e3a6	z	100	26	US	Female	18	White	No	651.5	726.966	No	NA	there was a little delay to move onto the second half of the task, maybe a tech issue?	0	0	0	0	0	0	0	0	0
6105a3ab3439f5af30a3777b	slash	100	26	US	Female	16	White	Yes	575	636.484	No	NA	NA	0	0	0	0	0	0	0	0	0
610735660c7ea715d047205b	slash	-75	24	US	Female	14	White	No	503.5	561.36	No	NA	NA	0	0	0	0	0	0	0	0	0
610810c0356aacedc8cbc6f0	z	100	30	US	Not listed: non-binary	16	White	No	738.5	629.518	No	NA	I hope that was supposed to be difficult haha	0	0	0	0	0	0	0	0	0
610810dfb6e2212896f5d084	z	100	19	US	Male	12	White	No	597.5	622.66	No	NA	NA	0	0	0	0	0	0	0	0	0
6108553abbf7a922fb6cfa3a	z	100	24	US	Female	16	White	No	801	679.771	No	NA	NA	0	0	0	0	0	0	0	0	0
610855877c8363d76b3e6338	slash	100	34	US	Female	16	White	No	583.5	614.722	No	NA	NA	0	0	0	0	0	0	0	0	0
