subject	time_elapsed_ms	blocknum	block_type	block_response	trialnum	target	level	field	target_present	response	correct	rt	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
5dee933631a7e05381da6b02	475682	4	main	z	38	circle	local	LVF	yes	present	1	295	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	476858	4	main	z	39	square	global	LVF	yes	present	1	303	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	477978	4	main	z	40	square	global	LVF	yes	present	1	222	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	479162	4	main	z	41	square	local	RVF	yes	present	1	255	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	480330	4	main	z	42	square	local	LVF	yes	present	1	255	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	481490	4	main	z	43	square	local	LVF	yes	present	1	264	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	482698	4	main	z	44	square	local	LVF	yes	present	1	305	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	483914	4	main	z	45	circle	local	RVF	yes	present	1	319	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	485123	4	main	z	46	square	local	RVF	yes	present	1	293	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	488031	4	main	z	47	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	489338	4	main	z	48	circle	local	RVF	yes	present	1	337	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	490482	4	main	z	49	square	global	RVF	yes	present	1	231	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	491658	4	main	z	50	square	global	RVF	yes	present	1	239	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	492818	4	main	z	51	circle	local	RVF	yes	present	1	247	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	495721	4	main	z	52	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	497042	4	main	z	53	square	local	RVF	yes	present	1	334	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	499926	4	main	z	54	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	503029	4	main	z	55	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	505782	4	main	z	56	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	508735	4	main	z	57	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	511771	4	main	z	58	absent	absent	absent	no	absent	1	2000	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	513146	4	main	z	59	circle	global	LVF	yes	present	1	355	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	514418	4	main	z	60	circle	local	RVF	yes	present	1	342	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	515642	4	main	z	61	circle	global	RVF	yes	present	1	333	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	516874	4	main	z	62	square	global	LVF	yes	present	1	363	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	517978	4	main	z	63	square	local	LVF	yes	present	1	249	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	519122	4	main	z	64	square	global	LVF	yes	present	1	226	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	520430	4	main	z	65	circle	local	LVF	yes	present	1	370	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	521530	4	main	z	66	square	local	RVF	yes	present	1	247	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	522682	4	main	z	67	circle	global	LVF	yes	present	1	231	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	523770	4	main	z	68	square	global	RVF	yes	present	1	219	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	524954	4	main	z	69	square	global	RVF	yes	present	1	269	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	526082	4	main	z	70	circle	global	LVF	yes	present	1	245	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	527210	4	main	z	71	circle	local	LVF	yes	present	1	238	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	528354	4	main	z	72	circle	local	LVF	yes	present	1	248	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	529466	4	main	z	73	square	global	LVF	yes	present	1	243	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	530570	4	main	z	74	circle	global	RVF	yes	present	1	212	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	531658	4	main	z	75	circle	global	LVF	yes	present	1	198	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	532778	4	main	z	76	circle	global	RVF	yes	present	1	234	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	533882	4	main	z	77	absent	absent	absent	no	present	0	203	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	536196	4	main	z	78	circle	global	RVF	yes	present	1	373	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	537306	4	main	z	79	circle	local	LVF	yes	present	1	257	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	538474	4	main	z	80	square	global	LVF	yes	present	1	274	slash	93.75	95	75	99.21875	100	100	100	96.875	373.5	428.5	408.5	515	432.5	538.474	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	334694	1	practice	z	1	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	341687	1	practice	z	2	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	345122	1	practice	z	3	circle	global	RVF	yes	present	1	684	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	348141	1	practice	z	4	circle	local	RVF	yes	present	1	821	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	351948	1	practice	z	5	absent	absent	absent	no	present	0	1229	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	355849	1	practice	z	6	circle	local	RVF	yes	present	1	1813	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	361325	1	practice	z	7	circle	global	RVF	yes	present	1	1639	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	365353	1	practice	z	8	square	local	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	368811	1	practice	z	9	circle	global	LVF	yes	present	1	1375	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	372020	1	practice	z	10	square	global	LVF	yes	present	1	1000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	374811	1	practice	z	11	circle	local	RVF	yes	present	1	858	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	378702	1	practice	z	12	square	global	RVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	381887	1	practice	z	13	absent	absent	absent	no	present	0	1051	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	385212	1	practice	z	14	square	global	LVF	yes	present	1	843	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	389519	1	practice	z	15	square	local	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	392499	1	practice	z	16	circle	global	LVF	yes	present	1	913	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	409013	2	main	z	1	square	local	LVF	yes	present	1	1113	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	411390	2	main	z	2	square	global	LVF	yes	present	1	1047	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	414473	2	main	z	3	circle	global	LVF	yes	present	1	1289	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	416787	2	main	z	4	circle	global	LVF	yes	present	1	790	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	419900	2	main	z	5	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	421850	2	main	z	6	square	global	LVF	yes	present	1	817	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	424901	2	main	z	7	square	global	RVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	426914	2	main	z	8	square	global	RVF	yes	present	1	1097	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	428979	2	main	z	9	square	local	RVF	yes	present	1	1046	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	430911	2	main	z	10	circle	local	LVF	yes	present	1	911	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	434117	2	main	z	11	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	436177	2	main	z	12	circle	global	LVF	yes	present	1	927	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	438548	2	main	z	13	absent	absent	absent	no	present	0	1268	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	440641	2	main	z	14	absent	absent	absent	no	present	0	1174	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	443666	2	main	z	15	square	global	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	445750	2	main	z	16	square	local	RVF	yes	present	1	1084	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	447772	2	main	z	17	circle	global	RVF	yes	present	1	1006	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	449776	2	main	z	18	circle	local	RVF	yes	present	1	893	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	451823	2	main	z	19	absent	absent	absent	no	present	0	1089	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	454783	2	main	z	20	square	local	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	456991	2	main	z	21	circle	local	LVF	yes	present	1	859	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	459111	2	main	z	22	circle	global	RVF	yes	present	1	1045	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	461544	2	main	z	23	circle	global	RVF	yes	present	1	1462	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	464600	2	main	z	24	square	local	RVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	467723	2	main	z	25	circle	global	RVF	yes	present	1	691	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	471149	2	main	z	26	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	473152	2	main	z	27	absent	absent	absent	no	present	0	803	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	477616	2	main	z	28	absent	absent	absent	no	absent	1	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	479696	2	main	z	29	square	local	LVF	yes	present	1	764	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	482581	2	main	z	30	square	local	RVF	yes	present	1	1766	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	485328	2	main	z	31	circle	global	LVF	yes	present	1	1946	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	488682	2	main	z	32	circle	local	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	491682	2	main	z	33	circle	local	LVF	yes	absent	0	2000	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
5e5731e3e1e8b90e25c1f3a2	493803	2	main	z	34	square	global	RVF	yes	present	1	721	z	78.75	75	53.125	82.8125	84.375	87.5	78.125	81.25	897.5	848.5	941	881.5	895	1090.365	0	0	0	0	0	12.5	12.5	12.5	12.5	50	40	US	Male	16	White	No	No	NA	NA
