subject,time_elapsed_ms,blocknum,block,trialnum,target_present,response,response_log,correct,rt,block_type
468082572,713561,4,main_slash,71,yes,present,1,1,934,main
468082572,715823,4,main_slash,72,yes,present,1,1,960,main
468082572,718208,4,main_slash,73,yes,present,1,1,1112,main
468082572,720267,4,main_slash,74,yes,present,1,1,904,main
468082572,723478,4,main_slash,75,no,absent,0,1,2000,main
468082572,725206,4,main_slash,76,yes,present,1,1,892,main
468082572,728396,4,main_slash,77,no,absent,0,1,2000,main
468082572,731844,4,main_slash,78,yes,present,1,1,795,main
468082572,734004,4,main_slash,79,yes,present,1,1,954,main
468082572,736107,4,main_slash,80,yes,present,1,1,958,main
