subject,time_elapsed_ms,blocknum,block,trialnum,target_present,response,response_log,correct,rt,block_type
598136635,447403,2,main_slash,17,yes,present,1,1,504,main
598136635,452019,2,main_slash,18,yes,absent,0,0,2000,main
598136635,455429,2,main_slash,19,no,absent,0,1,2000,main
598136635,458822,2,main_slash,20,yes,absent,0,0,2000,main
598136635,462197,2,main_slash,21,yes,absent,0,0,2000,main
598136635,463588,2,main_slash,22,yes,present,1,1,731,main
598136635,468029,2,main_slash,23,no,absent,0,1,2000,main
598136635,471354,2,main_slash,24,yes,absent,0,0,2000,main
598136635,473357,2,main_slash,25,yes,present,1,1,581,main
598136635,478340,2,main_slash,26,yes,absent,0,0,2000,main
598136635,481698,2,main_slash,27,no,absent,0,1,2000,main
598136635,483544,2,main_slash,28,yes,present,1,1,449,main
598136635,489138,2,main_slash,29,yes,present,1,1,378,main
598136635,491850,2,main_slash,30,yes,present,1,1,466,main
598136635,495486,2,main_slash,31,no,absent,0,1,2000,main
598136635,499045,2,main_slash,32,yes,absent,0,0,2000,main
598136635,502755,2,main_slash,33,yes,absent,0,0,2000,main
598136635,504676,2,main_slash,34,yes,present,1,1,610,main
598136635,509498,2,main_slash,35,yes,present,1,1,868,main
598136635,512366,2,main_slash,36,yes,present,1,1,444,main
598136635,516074,2,main_slash,37,yes,absent,0,0,2000,main
598136635,518539,2,main_slash,38,yes,present,1,1,751,main
598136635,522207,2,main_slash,39,yes,absent,0,0,2000,main
598136635,525683,2,main_slash,40,no,absent,0,1,2000,main
598136635,527346,2,main_slash,41,yes,present,1,1,400,main
598136635,530030,2,main_slash,42,yes,present,1,1,728,main
598136635,532070,2,main_slash,43,yes,present,1,1,395,main
598136635,534372,2,main_slash,44,yes,present,1,1,842,main
598136635,537849,2,main_slash,45,yes,absent,0,0,2000,main
598136635,539987,2,main_slash,46,yes,present,1,1,625,main
598136635,544317,2,main_slash,47,yes,absent,0,0,2000,main
598136635,547041,2,main_slash,48,no,absent,0,1,2000,main
598136635,549828,2,main_slash,49,yes,present,1,1,591,main
598136635,551984,2,main_slash,50,yes,present,1,1,523,main
598136635,553941,2,main_slash,51,yes,present,1,1,558,main
598136635,556064,2,main_slash,52,yes,present,1,1,643,main
598136635,559373,2,main_slash,53,no,absent,0,1,2000,main
598136635,562147,2,main_slash,54,yes,absent,0,0,2000,main
598136635,565573,2,main_slash,55,no,absent,0,1,2000,main
598136635,568849,2,main_slash,56,no,absent,0,1,2000,main
598136635,571919,2,main_slash,57,yes,present,1,1,988,main
598136635,574217,2,main_slash,58,yes,present,1,1,865,main
598136635,578024,2,main_slash,59,yes,absent,0,0,2000,main
598136635,579954,2,main_slash,60,yes,present,1,1,536,main
598136635,584041,2,main_slash,61,yes,absent,0,0,2000,main
598136635,586094,2,main_slash,62,yes,present,1,1,475,main
598136635,589772,2,main_slash,63,yes,absent,0,0,2000,main
598136635,591523,2,main_slash,64,yes,present,1,1,440,main
598136635,595236,2,main_slash,65,yes,absent,0,0,2000,main
598136635,598432,2,main_slash,66,yes,present,1,1,1315,main
598136635,601837,2,main_slash,67,no,absent,0,1,2000,main
598136635,605480,2,main_slash,68,no,absent,0,1,2000,main
598136635,607400,2,main_slash,69,yes,present,1,1,1125,main
598136635,610694,2,main_slash,70,yes,absent,0,0,2000,main
598136635,612757,2,main_slash,71,yes,present,1,1,886,main
598136635,616041,2,main_slash,72,no,absent,0,1,2000,main
598136635,619434,2,main_slash,73,yes,absent,0,0,2000,main
598136635,621169,2,main_slash,74,yes,present,1,1,423,main
598136635,622900,2,main_slash,75,yes,present,1,1,384,main
598136635,626534,2,main_slash,76,no,absent,0,1,2000,main
598136635,628489,2,main_slash,77,yes,present,1,1,472,main
598136635,631749,2,main_slash,78,yes,absent,0,0,2000,main
598136635,635004,2,main_slash,79,yes,present,1,1,956,main
598136635,636771,2,main_slash,80,yes,present,1,1,416,main
598136635,718564,3,practice_z,1,yes,absent,0,0,2000,practice
598136635,721459,3,practice_z,2,yes,present,1,1,380,practice
598136635,725949,3,practice_z,3,no,absent,0,1,2000,practice
598136635,730461,3,practice_z,4,no,absent,0,1,2000,practice
598136635,734016,3,practice_z,5,yes,present,1,1,1089,practice
598136635,736921,3,practice_z,6,yes,present,1,1,520,practice
598136635,741023,3,practice_z,7,yes,absent,0,0,2000,practice
598136635,743910,3,practice_z,8,yes,present,1,1,471,practice
598136635,748377,3,practice_z,9,no,absent,0,1,2000,practice
598136635,751558,3,practice_z,10,yes,present,1,1,732,practice
598136635,754870,3,practice_z,11,no,present,1,0,920,practice
598136635,757870,3,practice_z,12,yes,present,1,1,795,practice
598136635,760957,3,practice_z,13,yes,present,1,1,804,practice
598136635,763615,3,practice_z,14,yes,present,1,1,557,practice
598136635,768122,3,practice_z,15,yes,present,1,1,836,practice
598136635,770859,3,practice_z,16,yes,present,1,1,517,practice
598136635,786129,4,main_z,1,no,absent,0,1,2000,main
598136635,787933,4,main_z,2,yes,present,1,1,442,main
598136635,791643,4,main_z,3,no,absent,0,1,2000,main
598136635,793130,4,main_z,4,yes,present,1,1,390,main
598136635,795679,4,main_z,5,yes,present,1,1,1203,main
598136635,797766,4,main_z,6,yes,present,1,1,565,main
598136635,801135,4,main_z,7,yes,absent,0,0,2000,main
598136635,802833,4,main_z,8,yes,present,1,1,403,main
598136635,804933,4,main_z,9,yes,present,1,1,697,main
598136635,806600,4,main_z,10,yes,present,1,1,374,main
598136635,810059,4,main_z,11,no,absent,0,1,2000,main
598136635,812213,4,main_z,12,yes,present,1,1,523,main
598136635,814313,4,main_z,13,yes,present,1,1,837,main
598136635,816353,4,main_z,14,yes,present,1,1,771,main
598136635,818167,4,main_z,15,yes,present,1,1,479,main
598136635,821406,4,main_z,16,no,absent,0,1,2000,main
598136635,824765,4,main_z,17,yes,present,1,1,676,main
598136635,828124,4,main_z,18,no,absent,0,1,2000,main
598136635,829840,4,main_z,19,yes,present,1,1,555,main
598136635,831563,4,main_z,20,yes,present,1,1,455,main
598136635,833145,4,main_z,21,yes,present,1,1,466,main
598136635,836279,4,main_z,22,no,absent,0,1,2000,main
598136635,839721,4,main_z,23,no,absent,0,1,2000,main
598136635,843298,4,main_z,24,yes,absent,0,0,2000,main
598136635,845092,4,main_z,25,yes,present,1,1,514,main
598136635,847094,4,main_z,26,yes,present,1,1,691,main
598136635,848807,4,main_z,27,yes,present,1,1,620,main
598136635,850271,4,main_z,28,yes,present,1,1,480,main
598136635,851728,4,main_z,29,yes,present,1,1,433,main
598136635,853454,4,main_z,30,yes,present,1,1,705,main
598136635,854927,4,main_z,31,yes,present,1,1,424,main
598136635,856672,4,main_z,32,yes,present,1,1,699,main
598136635,859692,4,main_z,33,yes,absent,0,0,2000,main
598136635,863410,4,main_z,34,no,present,1,0,785,main
598136635,865351,4,main_z,35,yes,present,1,1,536,main
598136635,866987,4,main_z,36,yes,present,1,1,501,main
598136635,868635,4,main_z,37,yes,present,1,1,562,main
598136635,870294,4,main_z,38,yes,present,1,1,550,main
598136635,871786,4,main_z,39,yes,present,1,1,438,main
598136635,873335,4,main_z,40,yes,present,1,1,517,main
598136635,874972,4,main_z,41,yes,present,1,1,616,main
598136635,876316,4,main_z,42,yes,present,1,1,372,main
598136635,878030,4,main_z,43,yes,present,1,1,700,main
598136635,881049,4,main_z,44,yes,absent,0,0,2000,main
598136635,882917,4,main_z,45,yes,present,1,1,589,main
598136635,884611,4,main_z,46,yes,present,1,1,747,main
598136635,887550,4,main_z,47,no,absent,0,1,2000,main
598136635,891009,4,main_z,48,no,absent,0,1,2000,main
598136635,892036,4,main_z,49,yes,present,1,1,366,main
598136635,895286,4,main_z,50,yes,absent,0,0,2000,main
598136635,897129,4,main_z,51,no,present,1,0,397,main
598136635,898679,4,main_z,52,yes,present,1,1,392,main
598136635,900194,4,main_z,53,yes,present,1,1,453,main
598136635,901717,4,main_z,54,yes,present,1,1,504,main
598136635,904729,4,main_z,55,no,absent,0,1,2000,main
598136635,907765,4,main_z,56,yes,present,1,1,388,main
598136635,909500,4,main_z,57,yes,present,1,1,634,main
598136635,912516,4,main_z,58,yes,absent,0,0,2000,main
598136635,914795,4,main_z,59,yes,present,1,1,416,main
598136635,916396,4,main_z,60,yes,present,1,1,545,main
598136635,917870,4,main_z,61,yes,present,1,1,449,main
598136635,919233,4,main_z,62,yes,present,1,1,374,main
598136635,920594,4,main_z,63,yes,present,1,1,365,main
598136635,923596,4,main_z,64,yes,absent,0,0,2000,main
598136635,927573,4,main_z,65,yes,absent,0,0,2000,main
598136635,929812,4,main_z,66,yes,present,1,1,542,main
598136635,931331,4,main_z,67,yes,present,1,1,408,main
598136635,932900,4,main_z,68,yes,present,1,1,557,main
598136635,934409,4,main_z,69,yes,present,1,1,526,main
598136635,937382,4,main_z,70,no,absent,0,1,2000,main
598136635,940077,4,main_z,71,yes,present,1,1,663,main
598136635,941756,4,main_z,72,yes,present,1,1,554,main
598136635,944753,4,main_z,73,no,absent,0,1,2000,main
598136635,946363,4,main_z,74,yes,present,1,1,381,main
598136635,947826,4,main_z,75,no,present,1,0,408,main
598136635,950902,4,main_z,76,yes,absent,0,0,2000,main
598136635,952609,4,main_z,77,yes,present,1,1,394,main
598136635,954160,4,main_z,78,yes,present,1,1,458,main
598136635,955701,4,main_z,79,yes,present,1,1,528,main
598136635,958706,4,main_z,80,no,absent,0,1,2000,main
