subject,time_elapsed_ms,blocknum,block,trialnum,target_present,response,response_log,correct,rt,block_type
771848328,206127,2,main_z,78,no,absent,0,1,2000,main
771848328,207577,2,main_z,79,yes,present,1,1,351,main
771848328,208936,2,main_z,80,yes,present,1,1,429,main
771848328,216159,3,practice_slash,1,no,absent,0,1,2000,practice
771848328,218720,3,practice_slash,2,yes,present,1,1,376,practice
771848328,221199,3,practice_slash,3,yes,present,1,1,425,practice
771848328,225271,3,practice_slash,4,no,absent,0,1,2000,practice
771848328,227811,3,practice_slash,5,yes,present,1,1,309,practice
771848328,231818,3,practice_slash,6,no,absent,0,1,2000,practice
771848328,234333,3,practice_slash,7,yes,present,1,1,383,practice
771848328,237095,3,practice_slash,8,yes,present,1,1,430,practice
771848328,239447,3,practice_slash,9,yes,present,1,1,334,practice
771848328,241832,3,practice_slash,10,yes,present,1,1,387,practice
771848328,244246,3,practice_slash,11,yes,present,1,1,336,practice
771848328,248226,3,practice_slash,12,no,absent,0,1,2000,practice
771848328,250495,3,practice_slash,13,yes,present,1,1,288,practice
771848328,252806,3,practice_slash,14,yes,present,1,1,367,practice
771848328,255146,3,practice_slash,15,yes,present,1,1,342,practice
771848328,257469,3,practice_slash,16,yes,present,1,1,298,practice
771848328,260873,4,main_slash,1,yes,present,1,1,357,main
771848328,262752,4,main_slash,2,yes,present,1,1,270,main
771848328,264452,4,main_slash,3,yes,present,1,1,288,main
771848328,265916,4,main_slash,4,yes,present,1,1,403,main
771848328,267230,4,main_slash,5,yes,present,1,1,317,main
771848328,268517,4,main_slash,6,yes,present,1,1,288,main
771848328,269807,4,main_slash,7,yes,present,1,1,330,main
771848328,271143,4,main_slash,8,yes,present,1,1,332,main
771848328,272714,4,main_slash,9,yes,present,1,1,488,main
771848328,274045,4,main_slash,10,no,present,1,0,302,main
771848328,275604,4,main_slash,11,yes,present,1,1,363,main
771848328,278518,4,main_slash,12,no,present,1,0,1960,main
771848328,279828,4,main_slash,13,yes,present,1,1,323,main
771848328,281283,4,main_slash,14,yes,present,1,1,412,main
771848328,284271,4,main_slash,15,no,absent,0,1,2000,main
771848328,285994,4,main_slash,16,yes,present,1,1,657,main
771848328,287517,4,main_slash,17,yes,present,1,1,448,main
771848328,288844,4,main_slash,18,yes,present,1,1,342,main
771848328,290222,4,main_slash,19,yes,present,1,1,386,main
771848328,293118,4,main_slash,20,no,absent,0,1,2000,main
771848328,294777,4,main_slash,21,yes,present,1,1,644,main
771848328,299134,4,main_slash,22,yes,present,1,1,388,main
771848328,300459,4,main_slash,23,no,present,1,0,414,main
771848328,303446,4,main_slash,24,no,absent,0,1,2000,main
771848328,304940,4,main_slash,25,yes,present,1,1,397,main
771848328,306472,4,main_slash,26,yes,present,1,1,497,main
771848328,307793,4,main_slash,27,yes,present,1,1,383,main
771848328,309243,4,main_slash,28,yes,present,1,1,436,main
771848328,312274,4,main_slash,29,yes,absent,0,0,2000,main
771848328,313708,4,main_slash,30,yes,present,1,1,519,main
771848328,315023,4,main_slash,31,yes,present,1,1,383,main
771848328,316581,4,main_slash,32,yes,present,1,1,609,main
771848328,318161,4,main_slash,33,yes,present,1,1,457,main
771848328,319577,4,main_slash,34,yes,present,1,1,423,main
771848328,321236,4,main_slash,35,yes,present,1,1,534,main
771848328,322509,4,main_slash,36,yes,present,1,1,258,main
771848328,325601,4,main_slash,37,no,absent,0,1,2000,main
771848328,328500,4,main_slash,38,no,absent,0,1,2000,main
771848328,329933,4,main_slash,39,yes,present,1,1,353,main
771848328,331508,4,main_slash,40,yes,present,1,1,477,main
771848328,332804,4,main_slash,41,yes,present,1,1,358,main
771848328,334052,4,main_slash,42,yes,present,1,1,306,main
771848328,335260,4,main_slash,43,yes,present,1,1,298,main
771848328,336542,4,main_slash,44,yes,present,1,1,372,main
771848328,337814,4,main_slash,45,yes,present,1,1,403,main
771848328,339088,4,main_slash,46,yes,present,1,1,362,main
771848328,340434,4,main_slash,47,yes,present,1,1,406,main
771848328,341679,4,main_slash,48,yes,present,1,1,337,main
771848328,342853,4,main_slash,49,yes,present,1,1,263,main
771848328,344077,4,main_slash,50,no,present,1,0,287,main
771848328,345348,4,main_slash,51,yes,present,1,1,274,main
771848328,346758,4,main_slash,52,yes,present,1,1,468,main
771848328,348197,4,main_slash,53,yes,present,1,1,525,main
771848328,349599,4,main_slash,54,no,present,1,0,427,main
771848328,352588,4,main_slash,55,no,absent,0,1,2000,main
771848328,355636,4,main_slash,56,no,absent,0,1,2000,main
771848328,357074,4,main_slash,57,yes,present,1,1,474,main
771848328,358422,4,main_slash,58,yes,present,1,1,406,main
771848328,359703,4,main_slash,59,yes,present,1,1,387,main
771848328,361102,4,main_slash,60,yes,present,1,1,520,main
771848328,362556,4,main_slash,61,yes,present,1,1,390,main
771848328,365581,4,main_slash,62,no,absent,0,1,2000,main
771848328,367928,4,main_slash,63,yes,present,1,1,381,main
771848328,369228,4,main_slash,64,yes,present,1,1,417,main
771848328,370653,4,main_slash,65,yes,present,1,1,408,main
771848328,372911,4,main_slash,66,yes,present,1,1,352,main
771848328,374225,4,main_slash,67,yes,present,1,1,400,main
771848328,375528,4,main_slash,68,yes,present,1,1,420,main
771848328,377075,4,main_slash,69,yes,present,1,1,450,main
771848328,380240,4,main_slash,70,no,absent,0,1,2000,main
771848328,383523,4,main_slash,71,no,absent,0,1,2000,main
771848328,386524,4,main_slash,72,no,absent,0,1,2000,main
771848328,387902,4,main_slash,73,yes,present,1,1,365,main
771848328,389451,4,main_slash,74,yes,present,1,1,548,main
771848328,390877,4,main_slash,75,yes,present,1,1,443,main
771848328,392182,4,main_slash,76,yes,present,1,1,374,main
771848328,393811,4,main_slash,77,yes,present,1,1,477,main
771848328,395194,4,main_slash,78,yes,present,1,1,495,main
771848328,396484,4,main_slash,79,yes,present,1,1,352,main
771848328,397746,4,main_slash,80,yes,present,1,1,282,main
